"Organism","OrganismId","AntimicrobialId","Antimicrobial","CountryId","CountryName","ISO3","code","year","Source","IsolatesTested","value","CILow","CIHigh"
"Escherichia coli",3,6,"Cephalosporins",97,"Venezuela ","VEN","VE",2011,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",717,20,17,23
"Escherichia coli",3,6,"Cephalosporins",97,"Venezuela ","VEN","VE",2012,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",622,27,24,31
"Escherichia coli",3,7,"Fluoroquinolones",97,"Venezuela ","VEN","VE",2000,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",185,29,23,36
"Escherichia coli",3,7,"Fluoroquinolones",97,"Venezuela ","VEN","VE",2001,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",301,31,26,36
"Escherichia coli",3,7,"Fluoroquinolones",97,"Venezuela ","VEN","VE",2002,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",601,28,25,32
"Escherichia coli",3,7,"Fluoroquinolones",97,"Venezuela ","VEN","VE",2003,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",572,27,23,31
"Escherichia coli",3,7,"Fluoroquinolones",97,"Venezuela ","VEN","VE",2004,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",718,29,26,32
"Escherichia coli",3,7,"Fluoroquinolones",97,"Venezuela ","VEN","VE",2005,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",684,43,39,47
"Escherichia coli",3,7,"Fluoroquinolones",97,"Venezuela ","VEN","VE",2006,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",808,46,43,49
"Escherichia coli",3,7,"Fluoroquinolones",97,"Venezuela ","VEN","VE",2007,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",798,48,45,51
"Escherichia coli",3,7,"Fluoroquinolones",97,"Venezuela ","VEN","VE",2008,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",966,49,46,52
"Escherichia coli",3,7,"Fluoroquinolones",97,"Venezuela ","VEN","VE",2009,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",461,50,45,55
"Escherichia coli",3,7,"Fluoroquinolones",97,"Venezuela ","VEN","VE",2010,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",794,48,45,51
"Escherichia coli",3,7,"Fluoroquinolones",97,"Venezuela ","VEN","VE",2011,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",724,44,40,48
"Escherichia coli",3,7,"Fluoroquinolones",97,"Venezuela ","VEN","VE",2012,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",607,50,46,54
"Escherichia coli",3,14,"Piperacillin-tazobactam",97,"Venezuela ","VEN","VE",2000,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",171,12,8,18
"Escherichia coli",3,14,"Piperacillin-tazobactam",97,"Venezuela ","VEN","VE",2001,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",263,13,9,17
"Escherichia coli",3,14,"Piperacillin-tazobactam",97,"Venezuela ","VEN","VE",2002,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",520,15,12,18
"Escherichia coli",3,14,"Piperacillin-tazobactam",97,"Venezuela ","VEN","VE",2003,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",507,12,9,15
"Escherichia coli",3,14,"Piperacillin-tazobactam",97,"Venezuela ","VEN","VE",2004,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",655,9,7,11
"Escherichia coli",3,14,"Piperacillin-tazobactam",97,"Venezuela ","VEN","VE",2005,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",715,12,10,15
"Escherichia coli",3,14,"Piperacillin-tazobactam",97,"Venezuela ","VEN","VE",2006,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",849,13,11,15
"Escherichia coli",3,14,"Piperacillin-tazobactam",97,"Venezuela ","VEN","VE",2007,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",700,10,8,12
"Escherichia coli",3,14,"Piperacillin-tazobactam",97,"Venezuela ","VEN","VE",2008,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",415,19,15,23
"Escherichia coli",3,14,"Piperacillin-tazobactam",97,"Venezuela ","VEN","VE",2009,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",377,21,17,25
"Escherichia coli",3,14,"Piperacillin-tazobactam",97,"Venezuela ","VEN","VE",2010,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",735,17,14,20
"Escherichia coli",3,14,"Piperacillin-tazobactam",97,"Venezuela ","VEN","VE",2011,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",270,23,18,28
"Escherichia coli",3,14,"Piperacillin-tazobactam",97,"Venezuela ","VEN","VE",2012,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",119,39,31,48
"Klebsiella pneumoniae",4,4,"Aminoglycosides",97,"Venezuela ","VEN","VE",2000,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",180,43,36,50
"Klebsiella pneumoniae",4,4,"Aminoglycosides",97,"Venezuela ","VEN","VE",2001,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",352,63,58,68
"Klebsiella pneumoniae",4,4,"Aminoglycosides",97,"Venezuela ","VEN","VE",2002,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",446,47,42,52
"Klebsiella pneumoniae",4,4,"Aminoglycosides",97,"Venezuela ","VEN","VE",2003,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",464,47,42,52
"Klebsiella pneumoniae",4,4,"Aminoglycosides",97,"Venezuela ","VEN","VE",2004,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",702,43,39,47
"Klebsiella pneumoniae",4,4,"Aminoglycosides",97,"Venezuela ","VEN","VE",2005,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",455,52,47,57
"Klebsiella pneumoniae",4,4,"Aminoglycosides",97,"Venezuela ","VEN","VE",2006,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",767,34,31,37
"Klebsiella pneumoniae",4,4,"Aminoglycosides",97,"Venezuela ","VEN","VE",2007,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",716,43,39,47
"Klebsiella pneumoniae",4,4,"Aminoglycosides",97,"Venezuela ","VEN","VE",2008,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",801,24,21,27
"Klebsiella pneumoniae",4,4,"Aminoglycosides",97,"Venezuela ","VEN","VE",2009,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",399,27,23,32
"Klebsiella pneumoniae",4,4,"Aminoglycosides",97,"Venezuela ","VEN","VE",2010,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",632,59,55,63
"Klebsiella pneumoniae",4,4,"Aminoglycosides",97,"Venezuela ","VEN","VE",2011,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",483,48,44,52
"Klebsiella pneumoniae",4,4,"Aminoglycosides",97,"Venezuela ","VEN","VE",2012,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",505,55,51,59
"Klebsiella pneumoniae",4,15,"Amoxicillin-clavulanate",97,"Venezuela ","VEN","VE",2000,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",162,59,51,66
"Klebsiella pneumoniae",4,15,"Amoxicillin-clavulanate",97,"Venezuela ","VEN","VE",2001,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",137,58,50,66
"Klebsiella pneumoniae",4,15,"Amoxicillin-clavulanate",97,"Venezuela ","VEN","VE",2002,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",212,59,52,65
"Klebsiella pneumoniae",4,15,"Amoxicillin-clavulanate",97,"Venezuela ","VEN","VE",2003,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",463,71,67,75
"Klebsiella pneumoniae",4,15,"Amoxicillin-clavulanate",97,"Venezuela ","VEN","VE",2004,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",739,78,75,81
"Klebsiella pneumoniae",4,15,"Amoxicillin-clavulanate",97,"Venezuela ","VEN","VE",2005,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",486,68,64,72
"Klebsiella pneumoniae",4,15,"Amoxicillin-clavulanate",97,"Venezuela ","VEN","VE",2006,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",484,58,54,62
"Klebsiella pneumoniae",4,15,"Amoxicillin-clavulanate",97,"Venezuela ","VEN","VE",2007,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",571,69,65,73
"Klebsiella pneumoniae",4,15,"Amoxicillin-clavulanate",97,"Venezuela ","VEN","VE",2008,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",453,57,52,61
"Klebsiella pneumoniae",4,15,"Amoxicillin-clavulanate",97,"Venezuela ","VEN","VE",2009,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",170,67,60,74
"Klebsiella pneumoniae",4,15,"Amoxicillin-clavulanate",97,"Venezuela ","VEN","VE",2010,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",235,80,75,85
"Klebsiella pneumoniae",4,15,"Amoxicillin-clavulanate",97,"Venezuela ","VEN","VE",2011,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",154,64,56,71
"Klebsiella pneumoniae",4,15,"Amoxicillin-clavulanate",97,"Venezuela ","VEN","VE",2012,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",272,87,83,91
"Klebsiella pneumoniae",4,5,"Carbapenems",97,"Venezuela ","VEN","VE",2000,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",218,0,0,1
"Klebsiella pneumoniae",4,5,"Carbapenems",97,"Venezuela ","VEN","VE",2001,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",496,2,1,4
"Klebsiella pneumoniae",4,5,"Carbapenems",97,"Venezuela ","VEN","VE",2002,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",602,1,0,2
"Klebsiella pneumoniae",4,5,"Carbapenems",97,"Venezuela ","VEN","VE",2003,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",922,2,1,3
"Klebsiella pneumoniae",4,5,"Carbapenems",97,"Venezuela ","VEN","VE",2004,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",1271,0,0,0
"Klebsiella pneumoniae",4,5,"Carbapenems",97,"Venezuela ","VEN","VE",2005,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",927,7,5,9
"Klebsiella pneumoniae",4,5,"Carbapenems",97,"Venezuela ","VEN","VE",2006,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",776,0,0,0
"Klebsiella pneumoniae",4,5,"Carbapenems",97,"Venezuela ","VEN","VE",2007,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",928,1,0,2
"Klebsiella pneumoniae",4,5,"Carbapenems",97,"Venezuela ","VEN","VE",2008,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",1356,1,1,2
"Klebsiella pneumoniae",4,5,"Carbapenems",97,"Venezuela ","VEN","VE",2009,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",942,5,4,7
"Klebsiella pneumoniae",4,5,"Carbapenems",97,"Venezuela ","VEN","VE",2010,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",787,15,13,18
"Klebsiella pneumoniae",4,5,"Carbapenems",97,"Venezuela ","VEN","VE",2011,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",491,15,12,18
"Klebsiella pneumoniae",4,5,"Carbapenems",97,"Venezuela ","VEN","VE",2012,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",514,24,20,28
"Klebsiella pneumoniae",4,6,"Cephalosporins",97,"Venezuela ","VEN","VE",2000,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",212,64,57,70
"Klebsiella pneumoniae",4,6,"Cephalosporins",97,"Venezuela ","VEN","VE",2001,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",368,68,63,73
"Klebsiella pneumoniae",4,6,"Cephalosporins",97,"Venezuela ","VEN","VE",2002,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",434,54,49,59
"Klebsiella pneumoniae",4,6,"Cephalosporins",97,"Venezuela ","VEN","VE",2003,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",697,71,68,74
"Klebsiella pneumoniae",4,6,"Cephalosporins",97,"Venezuela ","VEN","VE",2004,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",850,70,67,73
"Klebsiella pneumoniae",4,6,"Cephalosporins",97,"Venezuela ","VEN","VE",2005,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",739,80,77,83
"Klebsiella pneumoniae",4,6,"Cephalosporins",97,"Venezuela ","VEN","VE",2006,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",908,67,64,70
"Klebsiella pneumoniae",4,6,"Cephalosporins",97,"Venezuela ","VEN","VE",2007,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",785,71,68,74
"Klebsiella pneumoniae",4,6,"Cephalosporins",97,"Venezuela ","VEN","VE",2008,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",1064,75,72,78
"Klebsiella pneumoniae",4,6,"Cephalosporins",97,"Venezuela ","VEN","VE",2009,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",1046,88,86,90
"Klebsiella pneumoniae",4,6,"Cephalosporins",97,"Venezuela ","VEN","VE",2010,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",794,76,73,79
"Klebsiella pneumoniae",4,6,"Cephalosporins",97,"Venezuela ","VEN","VE",2011,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",504,67,63,71
"Klebsiella pneumoniae",4,6,"Cephalosporins",97,"Venezuela ","VEN","VE",2012,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",522,77,73,80
"Klebsiella pneumoniae",4,7,"Fluoroquinolones",97,"Venezuela ","VEN","VE",2000,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",173,17,12,23
"Klebsiella pneumoniae",4,7,"Fluoroquinolones",97,"Venezuela ","VEN","VE",2001,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",280,23,18,28
"Klebsiella pneumoniae",4,7,"Fluoroquinolones",97,"Venezuela ","VEN","VE",2002,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",515,9,7,12
"Klebsiella pneumoniae",4,7,"Fluoroquinolones",97,"Venezuela ","VEN","VE",2003,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",658,15,12,18
"Klebsiella pneumoniae",4,7,"Fluoroquinolones",97,"Venezuela ","VEN","VE",2004,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",845,20,17,23
"Klebsiella pneumoniae",4,7,"Fluoroquinolones",97,"Venezuela ","VEN","VE",2005,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",662,25,22,28
"Klebsiella pneumoniae",4,7,"Fluoroquinolones",97,"Venezuela ","VEN","VE",2006,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",906,26,23,29
"Klebsiella pneumoniae",4,7,"Fluoroquinolones",97,"Venezuela ","VEN","VE",2007,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",764,38,35,41
"Klebsiella pneumoniae",4,7,"Fluoroquinolones",97,"Venezuela ","VEN","VE",2008,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",1143,23,21,26
"Klebsiella pneumoniae",4,7,"Fluoroquinolones",97,"Venezuela ","VEN","VE",2009,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",1114,20,18,22
"Klebsiella pneumoniae",4,7,"Fluoroquinolones",97,"Venezuela ","VEN","VE",2010,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",742,38,35,42
"Klebsiella pneumoniae",4,7,"Fluoroquinolones",97,"Venezuela ","VEN","VE",2011,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",501,36,32,40
"Klebsiella pneumoniae",4,7,"Fluoroquinolones",97,"Venezuela ","VEN","VE",2012,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",501,41,37,45
"Klebsiella pneumoniae",4,14,"Piperacillin-tazobactam",97,"Venezuela ","VEN","VE",2000,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",178,41,34,48
"Klebsiella pneumoniae",4,14,"Piperacillin-tazobactam",97,"Venezuela ","VEN","VE",2001,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",367,48,43,53
"Klebsiella pneumoniae",4,14,"Piperacillin-tazobactam",97,"Venezuela ","VEN","VE",2002,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",452,41,37,46
"Klebsiella pneumoniae",4,14,"Piperacillin-tazobactam",97,"Venezuela ","VEN","VE",2003,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",703,46,42,50
"Klebsiella pneumoniae",4,14,"Piperacillin-tazobactam",97,"Venezuela ","VEN","VE",2004,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",773,48,44,52
"Klebsiella pneumoniae",4,14,"Piperacillin-tazobactam",97,"Venezuela ","VEN","VE",2005,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",893,39,36,42
"Klebsiella pneumoniae",4,14,"Piperacillin-tazobactam",97,"Venezuela ","VEN","VE",2006,"Programa Venezolano de Vigilancia de la Resistencia a los Antimicrobianos (PROVENRA), Venezuela",682,33,30,37
